Iteración,1,2,3,4,5,6,7,8,9,10
7653,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7654,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7655,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7656,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7657,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7658,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7659,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7660,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7661,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7662,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7663,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7664,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7665,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7666,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7667,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7668,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7669,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7670,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7671,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7672,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7673,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7674,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7675,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7676,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7677,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7678,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7679,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7680,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7681,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7682,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7683,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7684,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7685,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7686,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7687,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7688,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7689,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7690,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7691,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7692,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7693,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47657.60009765625,43348.7998046875
7694,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7695,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7696,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7697,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7698,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7699,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7700,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7701,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7702,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7703,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7704,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7705,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7706,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7707,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7708,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7709,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7710,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7711,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7712,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7713,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7714,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7715,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7716,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7717,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7718,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7719,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7720,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7721,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7722,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7723,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7724,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7725,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
7726,366297.5994873047,183348.7998046875,125998.39978027344,96540.15908050537,78740.80004882812,66632.00732421875,58612.06575012207,51917.797607421875,47596.85205078125,43348.7998046875
